station,city,state,country,data_source,longitude,latitude,data_type,ts,aqius,aqicn,pm25,pm10,tp,tp_min,hu,pr,ws,wd,pop,ic,hour,date,weekday,comment
,Quetta,Balochistan,Pakistan,city,67.00141,30.18414,forecast,2024-11-04 04:00:00+00:00,56.0,17.0,12.02,24.37,18,18.0,19,1019,1.0,291,0,01d,4,2024-11-04,Monday,
,Quetta,Balochistan,Pakistan,city,67.00141,30.18414,forecast,2024-11-04 05:00:00+00:00,56.0,17.0,12.02,24.37,20,20.0,16,1018,1.0,294,0,01d,5,2024-11-04,Monday,
,Quetta,Balochistan,Pakistan,city,67.00141,30.18414,forecast,2024-11-04 06:00:00+00:00,56.0,17.0,12.02,24.37,21,21.0,15,1017,2.0,294,0,01d,6,2024-11-04,Monday,
,Quetta,Balochistan,Pakistan,city,67.00141,30.18414,forecast,2024-11-04 07:00:00+00:00,56.0,17.0,12.02,24.37,22,22.0,15,1016,2.0,294,0,01d,7,2024-11-04,Monday,
,Quetta,Balochistan,Pakistan,city,67.00141,30.18414,current,2024-10-31 07:00:00+00:00,68.0,26.0,18.0,,21,,16,1019,2.1,278,0,01d,7,2024-10-31,Thursday,"The air in Quetta is doing a nice little dance between moderate and good, but tomorrow it'll really be grooving in the green."
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,history,2024-10-31 07:00:00+00:00,153.0,79.0,58.0,,28,,39,1013,3.82,314,0,01d,7,2024-10-31,Thursday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,history,2024-10-31 06:00:00+00:00,153.0,79.0,58.0,,27,,40,1014,3.43,320,0,01d,6,2024-10-31,Thursday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,history,2024-10-31 05:00:00+00:00,158.0,89.0,66.1,,25,,48,1015,3.12,325,0,01d,5,2024-10-31,Thursday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,history,2024-10-31 04:00:00+00:00,163.0,98.0,73.0,,25,,30,1015,2.65,332,0,01d,4,2024-10-31,Thursday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,history,2024-10-31 03:00:00+00:00,162.0,95.0,71.0,,22,,37,1015,2.24,342,0,01d,3,2024-10-31,Thursday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,history,2024-10-31 02:00:00+00:00,151.0,76.0,56.0,,19,,41,1015,2.08,352,0,01d,2,2024-10-31,Thursday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,history,2024-10-31 01:00:00+00:00,129.0,65.0,47.0,,17,,81,1014,1.91,353,0,01n,1,2024-10-31,Thursday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,history,2024-10-31 00:00:00+00:00,130.0,65.0,47.3,,17,,81,1013,1.97,357,0,01n,0,2024-10-31,Thursday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,history,2024-10-30 23:00:00+00:00,124.0,63.0,45.0,,17,,81,1013,2.04,355,0,01n,23,2024-10-30,Wednesday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,history,2024-10-30 22:00:00+00:00,115.0,58.0,41.0,,18,,79,1013,2.03,360,0,01n,22,2024-10-30,Wednesday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,history,2024-10-30 21:00:00+00:00,118.0,59.0,42.5,,21,,41,1013,1.9,8,0,01n,21,2024-10-30,Wednesday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,history,2024-10-30 20:00:00+00:00,127.0,64.0,46.0,,18,,80,1014,1.8,13,0,01n,20,2024-10-30,Wednesday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,history,2024-10-30 19:00:00+00:00,132.0,66.0,48.0,,21,,41,1014,1.8,15,0,01n,19,2024-10-30,Wednesday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,history,2024-10-30 18:00:00+00:00,132.0,66.0,48.0,,22,,40,1014,1.92,14,0,01n,18,2024-10-30,Wednesday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,history,2024-10-30 17:00:00+00:00,147.0,74.0,54.0,,20,,72,1014,2.12,11,0,01n,17,2024-10-30,Wednesday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,history,2024-10-30 16:00:00+00:00,147.0,74.0,54.0,,20,,66,1014,2.01,1,0,01n,16,2024-10-30,Wednesday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,history,2024-10-30 15:00:00+00:00,124.0,63.0,45.0,,21,,61,1013,1.93,348,0,01n,15,2024-10-30,Wednesday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,history,2024-10-30 14:00:00+00:00,119.0,60.0,43.0,,23,,59,1013,2.0,329,0,01n,14,2024-10-30,Wednesday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,history,2024-10-30 13:00:00+00:00,124.0,63.0,45.0,,23,,58,1012,2.28,310,0,01n,13,2024-10-30,Wednesday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,history,2024-10-30 12:00:00+00:00,110.0,55.0,39.4,,25,,56,1011,2.78,298,0,03d,12,2024-10-30,Wednesday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,history,2024-10-30 11:00:00+00:00,101.0,51.0,35.5,,26,,50,1010,3.42,298,0,03d,11,2024-10-30,Wednesday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,history,2024-10-30 10:00:00+00:00,110.0,55.0,39.1,,27,,49,1010,3.63,300,0,03d,10,2024-10-30,Wednesday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,history,2024-10-30 09:00:00+00:00,107.0,54.0,38.0,,27,,45,1011,3.6,300,0,03d,9,2024-10-30,Wednesday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,history,2024-10-30 08:00:00+00:00,124.0,63.0,45.0,,27,,45,1011,3.23,301,0,04d,8,2024-10-30,Wednesday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,history,2024-10-30 07:00:00+00:00,134.0,68.0,49.0,,27,,45,1012,3.01,309,0,04d,7,2024-10-30,Wednesday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,history,2024-10-30 06:00:00+00:00,122.0,61.0,44.0,,25,,55,1013,2.84,314,0,03d,6,2024-10-30,Wednesday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,history,2024-10-30 05:00:00+00:00,119.0,60.0,43.0,,24,,59,1013,2.52,317,0,03d,5,2024-10-30,Wednesday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,history,2024-10-30 04:00:00+00:00,119.0,60.0,43.0,,25,,36,1013,1.82,319,0,04d,4,2024-10-30,Wednesday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,history,2024-10-30 03:00:00+00:00,96.0,47.0,33.0,,23,,42,1013,1.32,329,0,04d,3,2024-10-30,Wednesday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,history,2024-10-30 02:00:00+00:00,86.0,40.0,28.0,,18,,72,1012,1.35,339,0,03d,2,2024-10-30,Wednesday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,history,2024-10-30 01:00:00+00:00,74.0,31.0,21.4,,18,,73,1011,1.73,4,0,03n,1,2024-10-30,Wednesday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,history,2024-10-30 00:00:00+00:00,72.0,29.0,20.5,,19,,68,1011,2.14,5,0,03n,0,2024-10-30,Wednesday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,history,2024-10-29 23:00:00+00:00,68.0,26.0,18.0,,19,,70,1010,2.04,354,0,03n,23,2024-10-29,Tuesday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,history,2024-10-29 22:00:00+00:00,65.0,24.0,16.5,,19,,69,1011,1.94,3,0,03n,22,2024-10-29,Tuesday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,history,2024-10-29 21:00:00+00:00,58.0,19.0,13.0,,19,,70,1011,1.78,11,0,03n,21,2024-10-29,Tuesday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,history,2024-10-29 20:00:00+00:00,86.0,40.0,28.0,,19,,70,1011,2.15,27,0,03n,20,2024-10-29,Tuesday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,history,2024-10-29 19:00:00+00:00,122.0,61.0,44.0,,22,,47,1011,2.42,34,0,04n,19,2024-10-29,Tuesday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,history,2024-10-29 18:00:00+00:00,192.0,149.0,114.0,,21,,70,1011,2.51,29,0,10n,18,2024-10-29,Tuesday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,history,2024-10-29 17:00:00+00:00,241.0,216.0,166.0,,22,,62,1011,2.12,13,0,02n,17,2024-10-29,Tuesday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,history,2024-10-29 16:00:00+00:00,239.0,214.0,164.1,,23,,61,1011,2.1,3,0,01n,16,2024-10-29,Tuesday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,history,2024-10-29 15:00:00+00:00,237.0,211.0,161.4,,23,,64,1011,1.99,3,0,01n,15,2024-10-29,Tuesday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,history,2024-10-29 14:00:00+00:00,245.0,220.0,169.5,,24,,77,1010,1.72,352,0,01n,14,2024-10-29,Tuesday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,history,2024-10-29 13:00:00+00:00,251.0,226.0,176.0,,24,,75,1009,1.74,334,0,01n,13,2024-10-29,Tuesday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,history,2024-10-29 12:00:00+00:00,235.0,210.0,160.0,,25,,71,1009,2.06,301,0,03d,12,2024-10-29,Tuesday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,history,2024-10-29 11:00:00+00:00,231.0,206.0,156.0,,27,,68,1008,2.01,275,0,03d,11,2024-10-29,Tuesday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,history,2024-10-29 10:00:00+00:00,228.0,203.0,153.0,,28,,66,1008,2.04,260,0,03d,10,2024-10-29,Tuesday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,history,2024-10-29 09:00:00+00:00,231.0,206.0,156.0,,29,,29,1009,2.13,247,0,02d,9,2024-10-29,Tuesday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,history,2024-10-29 08:00:00+00:00,234.0,209.0,158.5,,29,,29,1010,2.06,241,0,01d,8,2024-10-29,Tuesday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-10-31 07:00:00+00:00,153.0,79.0,,,28,,39,1013,3.82,314,0,01d,7,2024-10-31,Thursday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-10-31 08:00:00+00:00,150.0,77.0,43.9,56.35,28,28.0,35,1013,4.0,312,0,01d,8,2024-10-31,Thursday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-10-31 09:00:00+00:00,148.0,76.0,43.9,56.35,28,28.0,31,1012,5.0,308,0,01d,9,2024-10-31,Thursday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-10-31 10:00:00+00:00,145.0,75.0,43.9,56.35,29,29.0,28,1012,4.0,306,0,01d,10,2024-10-31,Thursday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-10-31 11:00:00+00:00,143.0,73.0,43.9,56.35,28,28.0,27,1011,3.0,301,0,01d,11,2024-10-31,Thursday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-10-31 12:00:00+00:00,140.0,72.0,43.9,56.35,25,25.0,29,1011,3.0,304,0,01d,12,2024-10-31,Thursday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-10-31 13:00:00+00:00,138.0,70.0,43.9,56.35,24,24.0,29,1012,2.0,322,0,01n,13,2024-10-31,Thursday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-10-31 14:00:00+00:00,135.0,69.0,43.9,56.35,23,23.0,30,1012,2.0,350,0,01n,14,2024-10-31,Thursday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-10-31 15:00:00+00:00,132.0,67.0,43.9,56.35,22,22.0,30,1013,1.0,7,0,01n,15,2024-10-31,Thursday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-10-31 16:00:00+00:00,130.0,66.0,43.9,56.35,22,22.0,31,1013,1.0,18,0,01n,16,2024-10-31,Thursday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-10-31 17:00:00+00:00,127.0,64.0,43.9,56.35,22,22.0,31,1013,1.0,15,0,01n,17,2024-10-31,Thursday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-10-31 18:00:00+00:00,125.0,63.0,43.9,56.35,21,21.0,31,1013,1.0,16,0,01n,18,2024-10-31,Thursday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-10-31 19:00:00+00:00,122.0,61.0,43.9,56.35,21,21.0,32,1013,1.0,7,0,01n,19,2024-10-31,Thursday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-10-31 20:00:00+00:00,122.0,61.0,43.9,56.35,20,20.0,32,1012,1.0,5,0,01n,20,2024-10-31,Thursday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-10-31 21:00:00+00:00,122.0,61.0,43.9,56.35,20,20.0,32,1012,1.0,5,0,01n,21,2024-10-31,Thursday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-10-31 22:00:00+00:00,122.0,61.0,43.9,56.35,20,20.0,33,1012,1.0,5,0,01n,22,2024-10-31,Thursday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-10-31 23:00:00+00:00,122.0,61.0,43.9,56.35,19,19.0,33,1011,1.0,4,0,01n,23,2024-10-31,Thursday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-01 00:00:00+00:00,86.0,40.0,28.12,32.66,19,19.0,33,1011,1.0,2,0,01n,0,2024-11-01,Friday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-01 01:00:00+00:00,86.0,40.0,28.12,32.66,19,19.0,33,1012,1.0,355,0,01n,1,2024-11-01,Friday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-01 02:00:00+00:00,86.0,40.0,28.12,32.66,19,19.0,34,1012,1.0,352,0,01d,2,2024-11-01,Friday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-01 03:00:00+00:00,86.0,40.0,28.12,32.66,21,21.0,31,1013,1.0,348,0,01d,3,2024-11-01,Friday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-01 04:00:00+00:00,86.0,40.0,28.12,32.66,24,24.0,25,1013,1.0,322,0,01d,4,2024-11-01,Friday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-01 05:00:00+00:00,86.0,40.0,28.12,32.66,26,26.0,22,1013,1.0,301,0,01d,5,2024-11-01,Friday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-01 06:00:00+00:00,86.0,40.0,28.12,32.66,27,27.0,20,1013,2.0,288,0,01d,6,2024-11-01,Friday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-01 07:00:00+00:00,86.0,40.0,28.12,32.66,28,28.0,19,1012,3.0,291,0,03d,7,2024-11-01,Friday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-01 08:00:00+00:00,86.0,40.0,28.12,32.66,29,29.0,19,1011,3.0,296,0,04d,8,2024-11-01,Friday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-01 09:00:00+00:00,86.0,40.0,28.12,32.66,29,29.0,18,1011,3.0,299,0,03d,9,2024-11-01,Friday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-01 10:00:00+00:00,86.0,40.0,28.12,32.66,29,29.0,19,1010,3.0,301,0,03d,10,2024-11-01,Friday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-01 11:00:00+00:00,86.0,40.0,28.12,32.66,28,28.0,22,1010,2.0,295,0,03d,11,2024-11-01,Friday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-01 12:00:00+00:00,86.0,40.0,28.12,32.66,25,25.0,27,1011,2.0,300,0,03d,12,2024-11-01,Friday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-01 13:00:00+00:00,86.0,40.0,28.12,32.66,23,23.0,27,1011,1.0,328,0,01n,13,2024-11-01,Friday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-01 14:00:00+00:00,86.0,40.0,28.12,32.66,22,22.0,28,1012,1.0,9,0,02n,14,2024-11-01,Friday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-01 15:00:00+00:00,86.0,40.0,28.12,32.66,22,22.0,29,1013,1.0,37,0,02n,15,2024-11-01,Friday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-01 16:00:00+00:00,86.0,40.0,28.12,32.66,21,21.0,29,1013,2.0,53,0,01n,16,2024-11-01,Friday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-01 17:00:00+00:00,86.0,40.0,28.12,32.66,21,21.0,29,1013,2.0,58,0,02n,17,2024-11-01,Friday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-01 18:00:00+00:00,86.0,40.0,28.12,32.66,21,21.0,29,1013,2.0,61,0,02n,18,2024-11-01,Friday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-01 19:00:00+00:00,86.0,40.0,28.12,32.66,21,21.0,29,1013,2.0,60,0,02n,19,2024-11-01,Friday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-01 20:00:00+00:00,86.0,40.0,28.12,32.66,20,20.0,30,1013,2.0,60,0,01n,20,2024-11-01,Friday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-01 21:00:00+00:00,86.0,40.0,28.12,32.66,20,20.0,30,1012,2.0,55,0,01n,21,2024-11-01,Friday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-01 22:00:00+00:00,86.0,40.0,28.12,32.66,20,20.0,30,1012,2.0,57,0,01n,22,2024-11-01,Friday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-01 23:00:00+00:00,86.0,40.0,28.12,32.66,19,19.0,31,1012,1.0,46,0,01n,23,2024-11-01,Friday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-02 00:00:00+00:00,89.0,42.0,29.7,32.7,19,19.0,31,1012,1.0,41,0,01n,0,2024-11-02,Saturday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-02 01:00:00+00:00,89.0,42.0,29.7,32.7,18,18.0,31,1013,1.0,35,0,01n,1,2024-11-02,Saturday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-02 02:00:00+00:00,89.0,42.0,29.7,32.7,19,19.0,32,1014,1.0,32,0,01d,2,2024-11-02,Saturday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-02 03:00:00+00:00,89.0,42.0,29.7,32.7,22,22.0,28,1014,1.0,39,0,01d,3,2024-11-02,Saturday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-02 04:00:00+00:00,89.0,42.0,29.7,32.7,24,24.0,24,1014,0.0,326,0,01d,4,2024-11-02,Saturday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-02 05:00:00+00:00,89.0,42.0,29.7,32.7,26,26.0,21,1014,0.0,285,0,01d,5,2024-11-02,Saturday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-02 06:00:00+00:00,89.0,42.0,29.7,32.7,27,27.0,20,1014,1.0,272,0,01d,6,2024-11-02,Saturday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-02 07:00:00+00:00,89.0,42.0,29.7,32.7,28,28.0,19,1013,2.0,277,0,01d,7,2024-11-02,Saturday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-02 08:00:00+00:00,89.0,42.0,29.7,32.7,29,29.0,18,1012,2.0,285,0,01d,8,2024-11-02,Saturday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-02 09:00:00+00:00,89.0,42.0,29.7,32.7,29,29.0,17,1011,3.0,281,0,01d,9,2024-11-02,Saturday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-02 10:00:00+00:00,89.0,42.0,29.7,32.7,29,29.0,18,1011,2.0,284,0,01d,10,2024-11-02,Saturday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-02 11:00:00+00:00,89.0,42.0,29.7,32.7,28,28.0,21,1011,2.0,289,0,01d,11,2024-11-02,Saturday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-02 12:00:00+00:00,89.0,42.0,29.7,32.7,24,24.0,25,1012,1.0,306,0,01d,12,2024-11-02,Saturday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-02 13:00:00+00:00,89.0,42.0,29.7,32.7,23,23.0,26,1012,0.0,343,0,03n,13,2024-11-02,Saturday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-02 14:00:00+00:00,89.0,42.0,29.7,32.7,22,22.0,27,1013,1.0,34,0,03n,14,2024-11-02,Saturday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-02 15:00:00+00:00,89.0,42.0,29.7,32.7,21,21.0,28,1014,2.0,50,0,02n,15,2024-11-02,Saturday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-02 16:00:00+00:00,89.0,42.0,29.7,32.7,21,21.0,28,1014,2.0,57,0,02n,16,2024-11-02,Saturday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-02 17:00:00+00:00,89.0,42.0,29.7,32.7,21,21.0,27,1015,2.0,58,0,02n,17,2024-11-02,Saturday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-02 18:00:00+00:00,89.0,42.0,29.7,32.7,21,21.0,27,1014,2.0,62,0,01n,18,2024-11-02,Saturday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-02 19:00:00+00:00,89.0,42.0,29.7,32.7,20,20.0,27,1014,2.0,60,0,01n,19,2024-11-02,Saturday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-02 20:00:00+00:00,89.0,42.0,29.7,32.7,20,20.0,27,1014,2.0,61,0,01n,20,2024-11-02,Saturday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-02 21:00:00+00:00,89.0,42.0,29.7,32.7,20,20.0,27,1014,2.0,53,0,01n,21,2024-11-02,Saturday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-02 22:00:00+00:00,89.0,42.0,29.7,32.7,20,20.0,27,1014,2.0,53,0,01n,22,2024-11-02,Saturday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-02 23:00:00+00:00,89.0,42.0,29.7,32.7,19,19.0,28,1014,2.0,44,0,01n,23,2024-11-02,Saturday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-03 00:00:00+00:00,99.0,50.0,35.1,40.75,19,19.0,28,1014,1.0,42,0,01n,0,2024-11-03,Sunday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-03 01:00:00+00:00,99.0,50.0,35.1,40.75,18,18.0,28,1014,1.0,31,0,01n,1,2024-11-03,Sunday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-03 02:00:00+00:00,99.0,50.0,35.1,40.75,19,19.0,30,1015,1.0,32,0,01d,2,2024-11-03,Sunday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-03 03:00:00+00:00,99.0,50.0,35.1,40.75,22,22.0,27,1015,1.0,24,0,01d,3,2024-11-03,Sunday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-03 04:00:00+00:00,99.0,50.0,35.1,40.75,24,24.0,23,1015,0.0,336,0,01d,4,2024-11-03,Sunday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-03 05:00:00+00:00,99.0,50.0,35.1,40.75,26,26.0,21,1015,1.0,292,0,01d,5,2024-11-03,Sunday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-03 06:00:00+00:00,99.0,50.0,35.1,40.75,27,27.0,20,1014,1.0,282,0,01d,6,2024-11-03,Sunday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-03 07:00:00+00:00,99.0,50.0,35.1,40.75,28,28.0,18,1013,2.0,280,0,01d,7,2024-11-03,Sunday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-03 08:00:00+00:00,99.0,50.0,35.1,40.75,29,29.0,18,1012,2.0,279,0,01d,8,2024-11-03,Sunday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-03 09:00:00+00:00,99.0,50.0,35.1,40.75,29,29.0,18,1012,3.0,282,0,01d,9,2024-11-03,Sunday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-03 10:00:00+00:00,99.0,50.0,35.1,40.75,29,29.0,18,1011,2.0,288,0,01d,10,2024-11-03,Sunday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-03 11:00:00+00:00,99.0,50.0,35.1,40.75,28,28.0,21,1011,2.0,290,0,01d,11,2024-11-03,Sunday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-03 12:00:00+00:00,99.0,50.0,35.1,40.75,24,24.0,26,1012,1.0,305,0,01d,12,2024-11-03,Sunday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-03 13:00:00+00:00,99.0,50.0,35.1,40.75,23,23.0,27,1012,1.0,336,0,01n,13,2024-11-03,Sunday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-03 14:00:00+00:00,99.0,50.0,35.1,40.75,22,22.0,28,1013,1.0,20,0,01n,14,2024-11-03,Sunday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-03 15:00:00+00:00,99.0,50.0,35.1,40.75,21,21.0,28,1013,1.0,32,0,01n,15,2024-11-03,Sunday,
,Islamabad,Islamabad,Pakistan,city,72.971079,33.697612,forecast,2024-11-03 16:00:00+00:00,99.0,50.0,35.1,40.75,21,21.0,29,1014,1.0,40,0,01n,16,2024-11-03,Sunday,
